sim_time_s,wall_time,truck_id,x_m,y_m,speed_kmh,accel_ms2,cargo_kg,op_state,current_node,target_node,fuel_L_step,co2_kg_step
32.102,2026-07-08T12:50:47.362,3,601.531,297.866,5.653,-0.245,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.000765,0.00205
33.174,2026-07-08T12:50:48.464,1,614.057,194.614,8.074,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_5,load_zone_26,0.000858,0.002299
33.174,2026-07-08T12:50:48.464,2,617.873,192.785,19.872,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000858,0.002299
33.174,2026-07-08T12:50:48.464,3,600.652,296.619,5.343,0.321,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.000889,0.002383
34.399,2026-07-08T12:50:49.695,1,611.719,194.67,6.624,0.028,0.0,GOING_TO_ENDPOINT,dump_zone_5,load_zone_26,0.000737,0.001975
34.399,2026-07-08T12:50:49.695,2,612.157,192.835,17.667,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000723,0.001938
34.399,2026-07-08T12:50:49.695,3,599.764,294.31,8.918,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.000823,0.002206
35.49,2026-07-08T12:50:50.713,1,609.701,194.893,6.314,-0.487,0.0,GOING_TO_ENDPOINT,dump_zone_5,load_zone_26,0.00072,0.00193
35.49,2026-07-08T12:50:50.713,2,608.848,196.558,15.704,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.00072,0.00193
35.49,2026-07-08T12:50:50.713,3,599.17,291.33,10.165,-0.091,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.00073,0.001956
36.621,2026-07-08T12:50:51.865,1,608.359,195.713,4.279,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_5,load_zone_26,0.000879,0.002356
36.621,2026-07-08T12:50:51.865,2,605.71,199.786,13.668,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000879,0.002356
36.621,2026-07-08T12:50:51.865,3,598.867,287.952,11.383,0.2862,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.000941,0.002522
37.674,2026-07-08T12:50:52.895,1,607.739,196.389,2.383,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_5,load_zone_26,0.000567,0.00152
37.674,2026-07-08T12:50:52.895,2,602.163,199.961,11.772,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000567,0.00152
37.674,2026-07-08T12:50:52.895,3,598.78,284.601,11.802,0.4332,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.000621,0.001664
38.717,2026-07-08T12:50:53.886,1,607.487,196.707,1.024,-0.062,0.0,GOING_TO_ENDPOINT,dump_zone_5,load_zone_26,0.000691,0.001852
38.717,2026-07-08T12:50:53.886,2,600.019,197.845,9.895,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.00069,0.001849
38.717,2026-07-08T12:50:53.886,3,598.926,280.636,15.174,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.000852,0.002283
39.797,2026-07-08T12:50:54.951,1,607.066,197.126,3.227,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_5,load_zone_26,0.000756,0.002026
39.797,2026-07-08T12:50:54.951,2,599.814,194.948,10.41,0.58,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000795,0.002131
39.797,2026-07-08T12:50:54.951,3,599.333,275.574,17.728,0.26,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.000795,0.002131
40.805,2026-07-08T12:50:55.990,1,605.859,197.816,5.822,0.3328,0.0,GOING_TO_ENDPOINT,dump_zone_5,load_zone_26,0.000543,0.001455
40.805,2026-07-08T12:50:55.990,2,600.813,191.643,13.829,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000634,0.001699
40.805,2026-07-08T12:50:55.990,3,599.879,270.686,17.184,-0.428,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.000522,0.001399
41.936,2026-07-08T12:50:57.168,1,604.123,198.068,5.255,-0.1902,0.0,GOING_TO_ENDPOINT,dump_zone_5,load_zone_26,0.000459,0.00123
41.936,2026-07-08T12:50:57.168,2,601.98,186.687,17.9,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000586,0.00157
41.936,2026-07-08T12:50:57.168,3,600.549,265.688,15.33,-0.4678,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.000459,0.00123
42.947,2026-07-08T12:50:58.173,1,602.747,198.202,4.409,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_5,load_zone_26,0.000846,0.002267
42.947,2026-07-08T12:50:58.173,2,602.524,181.079,21.54,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.001128,0.003023
42.947,2026-07-08T12:50:58.173,3,601.137,261.627,14.258,-0.073,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.000865,0.002318
44.112,2026-07-08T12:50:59.400,1,601.299,198.429,5.258,0.665,0.0,GOING_TO_ENDPOINT,dump_zone_5,load_zone_26,0.000981,0.002629
44.112,2026-07-08T12:50:59.400,2,602.495,173.56,23.707,0.054,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000998,0.002675
44.112,2026-07-08T12:50:59.400,3,601.754,257.343,13.039,0.0003,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.000958,0.002567
45.211,2026-07-08T12:51:00.440,1,599.5,198.526,6.4,0.48,0.0,GOING_TO_ENDPOINT,dump_zone_5,load_zone_26,0.000846,0.002267
45.211,2026-07-08T12:51:00.440,2,602.501,166.584,22.152,-0.4083,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000801,0.002147
45.211,2026-07-08T12:51:00.440,3,602.228,253.504,12.526,-0.1621,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.000805,0.002157
46.212,2026-07-08T12:51:01.369,1,597.44,197.604,9.694,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_5,load_zone_26,0.000362,0.00097
46.212,2026-07-08T12:51:01.369,2,602.501,160.657,21.109,0.081,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000339,0.000909
46.212,2026-07-08T12:51:01.369,3,602.424,250.221,11.372,-0.1871,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.000315,0.000844
47.237,2026-07-08T12:51:02.414,1,596.055,194.663,13.384,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_5,load_zone_26,0.000431,0.001155
47.237,2026-07-08T12:51:02.414,2,602.5,154.348,23.488,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000487,0.001305
47.237,2026-07-08T12:51:02.414,3,602.262,246.847,12.808,0.8379,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.000418,0.00112
48.318,2026-07-08T12:51:03.533,1,598.472,190.794,17.276,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_5,load_zone_26,0.00092,0.002466
48.318,2026-07-08T12:51:03.533,2,602.5,146.789,25.756,0.1665,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000814,0.002182
48.318,2026-07-08T12:51:03.533,3,601.725,242.328,16.7,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.000914,0.00245
49.462,2026-07-08T12:51:04.706,1,601.677,185.489,21.394,1.0,0.0,GOING_TO_ENDPOINT,dump_zone_5,load_zone_26,0.000831,0.002227
49.462,2026-07-08T12:51:04.706,2,602.5,138.818,24.284,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000624,0.001672
49.462,2026-07-08T12:51:04.706,3,600.878,236.562,19.189,0.3188,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.000704,0.001887
50.606,2026-07-08T12:51:05.772,1,602.63,178.273,23.729,0.093,0.0,GOING_TO_ENDPOINT,dump_zone_5,load_zone_26,0.00067,0.001796
50.606,2026-07-08T12:51:05.772,2,602.5,131.364,23.345,0.187,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000686,0.001838
50.606,2026-07-08T12:51:05.772,3,600.054,230.648,18.059,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.000615,0.001648
51.713,2026-07-08T12:51:06.845,1,602.478,171.127,23.051,0.1144,0.0,GOING_TO_ENDPOINT,dump_zone_5,load_zone_26,0.00059,0.001581
51.713,2026-07-08T12:51:06.845,2,602.5,123.973,24.669,0.5818,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000674,0.001806
51.713,2026-07-08T12:51:06.845,3,599.444,225.482,16.067,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.00054,0.001447
52.817,2026-07-08T12:51:08.015,1,602.499,163.848,24.243,0.4524,0.0,GOING_TO_ENDPOINT,dump_zone_5,load_zone_26,0.000585,0.001568
52.817,2026-07-08T12:51:08.015,2,602.5,115.897,27.435,0.5718,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000618,0.001656
52.817,2026-07-08T12:51:08.015,3,599.042,220.878,14.53,-0.113,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.000494,0.001324
53.889,2026-07-08T12:51:09.103,1,602.5,156.59,24.361,0.1384,0.0,GOING_TO_ENDPOINT,dump_zone_5,load_zone_26,0.000812,0.002176
53.889,2026-07-08T12:51:09.103,2,602.5,107.667,27.215,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000735,0.00197
53.889,2026-07-08T12:51:09.103,3,598.843,216.672,13.541,-0.3758,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.000735,0.00197
54.976,2026-07-08T12:51:10.109,1,602.5,149.311,24.047,-0.0386,0.0,GOING_TO_ENDPOINT,dump_zone_5,load_zone_26,0.000507,0.001359
54.976,2026-07-08T12:51:10.109,2,602.5,99.797,25.258,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000483,0.001294
54.976,2026-07-08T12:51:10.109,3,598.854,212.928,11.6,-0.5,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.000483,0.001294
56.051,2026-07-08T12:51:11.275,1,602.5,142.265,23.042,-0.313,0.0,GOING_TO_ENDPOINT,dump_zone_5,load_zone_26,0.000561,0.001503
56.051,2026-07-08T12:51:11.275,2,602.5,92.318,25.012,-0.1691,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000566,0.001517
56.051,2026-07-08T12:51:11.275,3,599.072,209.759,9.939,-0.4894,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.000561,0.001503
57.197,2026-07-08T12:51:12.400,1,602.5,135.044,22.704,0.242,0.0,GOING_TO_ENDPOINT,dump_zone_5,load_zone_26,0.000616,0.001651
57.197,2026-07-08T12:51:12.400,2,602.5,84.58,23.591,-0.318,0.0,GOING_TO_ENDPOINT,dump_zone_7,load_zone_26,0.000546,0.001463
57.197,2026-07-08T12:51:12.400,3,599.5,207.009,7.996,-0.318,0.0,GOING_TO_ENDPOINT,dump_zone_10,load_zone_26,0.000546,0.001463
