sim_time_s,wall_time,event_type,truck_id,node,cargo_kg,coal_remaining_kg,extra,run_id,session_key
1509.937,2026-05-23T13:24:26.228,ARRIVE_LOAD_ZONE,2,load_zone_1,0.0,9000.0,,1,20260523_125918
1513.117,2026-05-23T13:24:29.357,LOAD_COMPLETE,2,dump_zone_1,1000.0,unlimited,trip_fuel_so_far_L=0.2732,1,20260523_125918
1516.385,2026-05-23T13:24:32.624,ARRIVE_LOAD_ZONE,3,load_zone_1,0.0,8000.0,,1,20260523_125918
1517.969,2026-05-23T13:24:34.224,DEPART_LOAD_ZONE,2,dump_zone_1,1000.0,unlimited,session_fuel_L=4.8774|session_co2_kg=13.076781,1,20260523_125918
1519.503,2026-05-23T13:24:35.742,LOAD_COMPLETE,3,dump_zone_2,1000.0,unlimited,trip_fuel_so_far_L=0.2746,1,20260523_125918
1524.178,2026-05-23T13:24:40.477,DEPART_LOAD_ZONE,3,dump_zone_2,1000.0,unlimited,session_fuel_L=4.9625|session_co2_kg=13.304491,1,20260523_125918
1604.656,2026-05-23T13:26:00.969,ARRIVE_DUMP_ZONE,3,dump_zone_2,1000.0,unlimited,,1,20260523_125918
1607.699,2026-05-23T13:26:03.939,UNLOAD_COMPLETE,3,load_zone_1,0.0,7000.0,trip_id=13|trip_duration_s=175.04|trip_fuel_L=0.5631|trip_co2_kg=1.509522,1,20260523_125918
1611.737,2026-05-23T13:26:07.993,DEPART_DUMP_ZONE,3,load_zone_1,0.0,7000.0,session_fuel_L=5.2489|session_co2_kg=14.072198,1,20260523_125918
1616.906,2026-05-23T13:26:13.145,ARRIVE_DUMP_ZONE,2,dump_zone_1,1000.0,unlimited,,1,20260523_125918
1619.932,2026-05-23T13:26:16.172,UNLOAD_COMPLETE,2,load_zone_1,0.0,7000.0,trip_id=11|trip_duration_s=193.18|trip_fuel_L=0.6193|trip_co2_kg=1.660221,1,20260523_125918
1620.763,2026-05-23T13:26:17.002,ARRIVE_DUMP_ZONE,1,dump_zone_3,1000.0,unlimited,,1,20260523_125918
1622.47,2026-05-23T13:26:18.765,DEPART_DUMP_ZONE,2,load_zone_1,0.0,7000.0,session_fuel_L=5.2163|session_co2_kg=13.985227,1,20260523_125918
1623.831,2026-05-23T13:26:20.071,UNLOAD_COMPLETE,1,load_zone_26,0.0,3000.0,trip_id=7|trip_duration_s=229.48|trip_fuel_L=0.7527|trip_co2_kg=2.0178,1,20260523_125918
1627.936,2026-05-23T13:26:24.187,DEPART_DUMP_ZONE,1,load_zone_26,0.0,3000.0,session_fuel_L=5.3367|session_co2_kg=14.306593,1,20260523_125918
1836.564,2026-05-23T13:15:12.499,ARRIVE_LOAD_ZONE,3,load_zone_26,0.0,10000.0,,2,20260523_131329
1839.616,2026-05-23T13:15:15.547,LOAD_COMPLETE,3,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.351,2,20260523_131329
1844.923,2026-05-23T13:15:20.842,DEPART_LOAD_ZONE,3,dump_zone_3,1000.0,unlimited,session_fuel_L=0.3674|session_co2_kg=0.98484,2,20260523_131329
1847.347,2026-05-23T13:15:23.213,ARRIVE_LOAD_ZONE,1,load_zone_26,0.0,9000.0,,2,20260523_131329
1850.373,2026-05-23T13:15:26.239,LOAD_COMPLETE,1,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.3868,2,20260523_131329
1854.429,2026-05-23T13:15:30.308,DEPART_LOAD_ZONE,1,dump_zone_3,1000.0,unlimited,session_fuel_L=0.3993|session_co2_kg=1.07046,2,20260523_131329
1891.442,2026-05-23T13:16:07.308,ARRIVE_LOAD_ZONE,2,load_zone_22,0.0,10000.0,,2,20260523_131329
1894.51,2026-05-23T13:16:10.376,LOAD_COMPLETE,2,dump_zone_22,1000.0,unlimited,trip_fuel_so_far_L=0.5267,2,20260523_131329
1895.809,2026-05-23T13:16:11.703,DEPART_LOAD_ZONE,2,dump_zone_22,1000.0,unlimited,session_fuel_L=0.5307|session_co2_kg=1.422735,2,20260523_131329
1954.378,2026-05-23T13:17:10.245,ARRIVE_DUMP_ZONE,2,dump_zone_22,1000.0,unlimited,,2,20260523_131329
1957.42,2026-05-23T13:17:13.286,UNLOAD_COMPLETE,2,load_zone_22,0.0,9000.0,trip_id=1|trip_duration_s=224.21|trip_fuel_L=0.7306|trip_co2_kg=1.958566,2,20260523_131329
1958.592,2026-05-23T13:17:14.487,DEPART_DUMP_ZONE,2,load_zone_22,0.0,9000.0,session_fuel_L=0.7342|session_co2_kg=1.968155,2,20260523_131329
1965.772,2026-05-23T13:17:21.638,ARRIVE_DUMP_ZONE,3,dump_zone_3,1000.0,unlimited,,2,20260523_131329
1968.843,2026-05-23T13:17:24.709,UNLOAD_COMPLETE,3,load_zone_26,0.0,8000.0,trip_id=1|trip_duration_s=235.63|trip_fuel_L=0.7786|trip_co2_kg=2.087249,2,20260523_131329
1973.312,2026-05-23T13:17:29.193,DEPART_DUMP_ZONE,3,load_zone_26,0.0,8000.0,session_fuel_L=0.7922|session_co2_kg=2.123779,2,20260523_131329
1975.804,2026-05-23T13:17:31.670,ARRIVE_DUMP_ZONE,1,dump_zone_3,1000.0,unlimited,,2,20260523_131329
1978.896,2026-05-23T13:17:34.762,UNLOAD_COMPLETE,1,load_zone_26,0.0,8000.0,trip_id=1|trip_duration_s=245.69|trip_fuel_L=0.8129|trip_co2_kg=2.17925,2,20260523_131329
1982.674,2026-05-23T13:17:38.555,DEPART_DUMP_ZONE,1,load_zone_26,0.0,8000.0,session_fuel_L=0.8245|session_co2_kg=2.210162,2,20260523_131329
2000.463,2026-05-23T13:17:56.329,ARRIVE_LOAD_ZONE,2,load_zone_22,0.0,9000.0,,2,20260523_131329
2003.545,2026-05-23T13:17:59.411,LOAD_COMPLETE,2,dump_zone_22,1000.0,unlimited,trip_fuel_so_far_L=0.148,2,20260523_131329
2004.334,2026-05-23T13:18:00.228,DEPART_LOAD_ZONE,2,dump_zone_22,1000.0,unlimited,session_fuel_L=0.881|session_co2_kg=2.361889,2,20260523_131329
2068.339,2026-05-23T13:19:04.253,ARRIVE_LOAD_ZONE,3,load_zone_26,0.0,8000.0,,2,20260523_131329
2071.391,2026-05-23T13:19:07.258,LOAD_COMPLETE,3,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.3316,2,20260523_131329
2076.455,2026-05-23T13:19:12.336,DEPART_LOAD_ZONE,3,dump_zone_3,1000.0,unlimited,session_fuel_L=1.1258|session_co2_kg=3.017958,2,20260523_131329
2082.599,2026-05-23T13:19:18.513,ARRIVE_LOAD_ZONE,1,load_zone_26,0.0,7000.0,,2,20260523_131329
2085.633,2026-05-23T13:19:21.501,LOAD_COMPLETE,1,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.3449,2,20260523_131329
2089.129,2026-05-23T13:19:25.008,DEPART_LOAD_ZONE,1,dump_zone_3,1000.0,unlimited,session_fuel_L=1.1686|session_co2_kg=3.132697,2,20260523_131329
2197.461,2026-05-23T13:21:13.327,ARRIVE_DUMP_ZONE,3,dump_zone_3,1000.0,unlimited,,2,20260523_131329
2200.589,2026-05-23T13:21:16.455,UNLOAD_COMPLETE,3,load_zone_26,0.0,6000.0,trip_id=2|trip_duration_s=231.75|trip_fuel_L=0.7585|trip_co2_kg=2.033641,2,20260523_131329
2205.18,2026-05-23T13:21:21.058,DEPART_DUMP_ZONE,3,load_zone_26,0.0,6000.0,session_fuel_L=1.5512|session_co2_kg=4.158435,2,20260523_131329
2206.987,2026-05-23T13:21:22.854,ARRIVE_DUMP_ZONE,1,dump_zone_3,1000.0,unlimited,,2,20260523_131329
2210.051,2026-05-23T13:21:25.918,UNLOAD_COMPLETE,1,load_zone_26,0.0,6000.0,trip_id=2|trip_duration_s=231.16|trip_fuel_L=0.7577|trip_co2_kg=2.031462,2,20260523_131329
2215.037,2026-05-23T13:21:30.916,DEPART_DUMP_ZONE,1,load_zone_26,0.0,6000.0,session_fuel_L=1.5859|session_co2_kg=4.251495,2,20260523_131329
2317.402,2026-05-23T13:23:13.268,ARRIVE_LOAD_ZONE,3,load_zone_26,0.0,6000.0,,2,20260523_131329
2320.444,2026-05-23T13:23:16.311,LOAD_COMPLETE,3,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.3869,2,20260523_131329
2325.115,2026-05-23T13:23:20.996,DEPART_LOAD_ZONE,3,dump_zone_3,1000.0,unlimited,session_fuel_L=1.9384|session_co2_kg=5.196599,2,20260523_131329
2327.061,2026-05-23T13:23:22.927,ARRIVE_LOAD_ZONE,1,load_zone_26,0.0,5000.0,,2,20260523_131329
2330.125,2026-05-23T13:23:25.992,LOAD_COMPLETE,1,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.3946,2,20260523_131329
2335.037,2026-05-23T13:23:30.916,DEPART_LOAD_ZONE,1,dump_zone_3,1000.0,unlimited,session_fuel_L=1.9804|session_co2_kg=5.309025,2,20260523_131329
2719.842,2026-05-23T13:29:34.443,ARRIVE_LOAD_ZONE,2,load_zone_26,0.0,10000.0,,3,20260523_132744
2722.86,2026-05-23T13:29:37.462,LOAD_COMPLETE,2,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.378,3,20260523_132744
2728.246,2026-05-23T13:29:42.861,DEPART_LOAD_ZONE,2,dump_zone_3,1000.0,unlimited,session_fuel_L=0.3946|session_co2_kg=1.057565,3,20260523_132744
2750.253,2026-05-23T13:30:04.896,ARRIVE_LOAD_ZONE,1,load_zone_22,0.0,10000.0,,3,20260523_132744
2753.272,2026-05-23T13:30:07.872,LOAD_COMPLETE,1,dump_zone_22,1000.0,unlimited,trip_fuel_so_far_L=0.4693,3,20260523_132744
2754.023,2026-05-23T13:30:08.651,DEPART_LOAD_ZONE,1,dump_zone_22,1000.0,unlimited,session_fuel_L=0.4717|session_co2_kg=1.264364,3,20260523_132744
2822.73,2026-05-23T13:31:17.330,ARRIVE_DUMP_ZONE,1,dump_zone_22,1000.0,unlimited,,3,20260523_132744
2823.383,2026-05-23T13:31:17.983,ARRIVE_LOAD_ZONE,3,load_zone_22,0.0,9000.0,,3,20260523_132744
2825.791,2026-05-23T13:31:20.392,UNLOAD_COMPLETE,1,load_zone_22,0.0,9000.0,trip_id=1|trip_duration_s=216.21|trip_fuel_L=0.7018|trip_co2_kg=1.881442,3,20260523_132744
2826.432,2026-05-23T13:31:21.032,LOAD_COMPLETE,3,dump_zone_22,1000.0,unlimited,trip_fuel_so_far_L=0.7074,3,20260523_132744
2827.186,2026-05-23T13:31:21.814,DEPART_LOAD_ZONE,3,dump_zone_22,1000.0,unlimited,session_fuel_L=0.7097|session_co2_kg=1.902587,3,20260523_132744
2827.395,2026-05-23T13:31:22.022,DEPART_DUMP_ZONE,1,load_zone_22,0.0,8000.0,session_fuel_L=0.7067|session_co2_kg=1.894559,3,20260523_132744
2846.01,2026-05-23T13:31:40.610,ARRIVE_DUMP_ZONE,2,dump_zone_3,1000.0,unlimited,,3,20260523_132744
2849.028,2026-05-23T13:31:43.629,UNLOAD_COMPLETE,2,load_zone_26,0.0,9000.0,trip_id=1|trip_duration_s=239.45|trip_fuel_L=0.7964|trip_co2_kg=2.134854,3,20260523_132744
2853.357,2026-05-23T13:31:48.010,DEPART_DUMP_ZONE,2,load_zone_26,0.0,9000.0,session_fuel_L=0.8096|session_co2_kg=2.170259,3,20260523_132744
2869.149,2026-05-23T13:32:03.750,ARRIVE_DUMP_ZONE,3,dump_zone_22,1000.0,unlimited,,3,20260523_132744
2871.886,2026-05-23T13:32:06.532,ARRIVE_LOAD_ZONE,1,load_zone_22,0.0,8000.0,,3,20260523_132744
2872.169,2026-05-23T13:32:06.770,UNLOAD_COMPLETE,3,load_zone_22,0.0,8000.0,trip_id=1|trip_duration_s=262.59|trip_fuel_L=0.8591|trip_co2_kg=2.303076,3,20260523_132744
2873.743,2026-05-23T13:32:08.371,DEPART_DUMP_ZONE,3,load_zone_22,0.0,8000.0,session_fuel_L=0.8639|session_co2_kg=2.315955,3,20260523_132744
2874.918,2026-05-23T13:32:09.519,LOAD_COMPLETE,1,dump_zone_22,1000.0,unlimited,trip_fuel_so_far_L=0.1568,3,20260523_132744
2875.569,2026-05-23T13:32:10.197,DEPART_LOAD_ZONE,1,dump_zone_22,1000.0,unlimited,session_fuel_L=0.8606|session_co2_kg=2.307341,3,20260523_132744
3150.832,2026-05-23T13:40:58.719,ARRIVE_LOAD_ZONE,3,load_zone_26,0.0,10000.0,,4,20260523_134009
3154.247,2026-05-23T13:40:59.432,LOAD_COMPLETE,3,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.6257,4,20260523_134009
3159.762,2026-05-23T13:41:00.497,DEPART_LOAD_ZONE,3,dump_zone_3,1000.0,unlimited,session_fuel_L=0.6426|session_co2_kg=1.722288,4,20260523_134009
3162.967,2026-05-23T13:41:01.171,ARRIVE_LOAD_ZONE,1,load_zone_22,0.0,10000.0,,4,20260523_134009
3166.427,2026-05-23T13:41:01.845,LOAD_COMPLETE,1,dump_zone_22,1000.0,unlimited,trip_fuel_so_far_L=0.6582,4,20260523_134009
3171.937,2026-05-23T13:41:02.925,DEPART_LOAD_ZONE,1,dump_zone_22,1000.0,unlimited,session_fuel_L=0.6752|session_co2_kg=1.809508,4,20260523_134009
3213.572,2026-05-23T13:41:11.221,ARRIVE_LOAD_ZONE,2,load_zone_26,0.0,9000.0,,4,20260523_134009
3216.997,2026-05-23T13:41:11.938,LOAD_COMPLETE,2,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.8263,4,20260523_134009
3222.942,2026-05-23T13:41:13.119,DEPART_LOAD_ZONE,2,dump_zone_3,1000.0,unlimited,session_fuel_L=0.8446|session_co2_kg=2.26351,4,20260523_134009
3324.382,2026-05-23T13:41:33.454,ARRIVE_DUMP_ZONE,3,dump_zone_3,1000.0,unlimited,,4,20260523_134009
3328.037,2026-05-23T13:41:34.161,UNLOAD_COMPLETE,3,load_zone_26,0.0,8000.0,trip_id=1|trip_duration_s=368.78|trip_fuel_L=1.1871|trip_co2_kg=3.181519,4,20260523_134009
3334.347,2026-05-23T13:41:35.415,DEPART_DUMP_ZONE,3,load_zone_26,0.0,8000.0,session_fuel_L=1.2064|session_co2_kg=3.233052,4,20260523_134009
3381.817,2026-05-23T13:41:44.913,ARRIVE_DUMP_ZONE,2,dump_zone_3,1000.0,unlimited,,4,20260523_134009
3385.307,2026-05-23T13:41:45.618,UNLOAD_COMPLETE,2,load_zone_26,0.0,8000.0,trip_id=1|trip_duration_s=426.05|trip_fuel_L=1.3726|trip_co2_kg=3.678656,4,20260523_134009
3391.517,2026-05-23T13:41:46.843,DEPART_DUMP_ZONE,2,load_zone_26,0.0,8000.0,session_fuel_L=1.3915|session_co2_kg=3.729372,4,20260523_134009
3467.342,2026-05-23T13:42:02.005,ARRIVE_LOAD_ZONE,3,load_zone_26,0.0,8000.0,,4,20260523_134009
3470.877,2026-05-23T13:42:02.731,LOAD_COMPLETE,3,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.4549,4,20260523_134009
3477.002,2026-05-23T13:42:03.924,DEPART_LOAD_ZONE,3,dump_zone_3,1000.0,unlimited,session_fuel_L=1.6609|session_co2_kg=4.451217,4,20260523_134009
3532.032,2026-05-23T13:42:14.922,ARRIVE_LOAD_ZONE,2,load_zone_26,0.0,7000.0,,4,20260523_134009
3535.747,2026-05-23T13:42:15.703,LOAD_COMPLETE,2,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.4769,4,20260523_134009
3541.352,2026-05-23T13:42:16.785,DEPART_LOAD_ZONE,2,dump_zone_3,1000.0,unlimited,session_fuel_L=1.8668|session_co2_kg=5.002924,4,20260523_134009
3637.237,2026-05-23T13:42:35.979,ARRIVE_DUMP_ZONE,3,dump_zone_3,1000.0,unlimited,,4,20260523_134009
3640.607,2026-05-23T13:42:36.654,UNLOAD_COMPLETE,3,load_zone_26,0.0,6000.0,trip_id=2|trip_duration_s=312.57|trip_fuel_L=1.0041|trip_co2_kg=2.691036,4,20260523_134009
3646.877,2026-05-23T13:42:37.917,DEPART_DUMP_ZONE,3,load_zone_26,0.0,6000.0,session_fuel_L=2.2104|session_co2_kg=5.923787,4,20260523_134009
3701.892,2026-05-23T13:42:48.912,ARRIVE_DUMP_ZONE,2,dump_zone_3,1000.0,unlimited,,4,20260523_134009
3705.372,2026-05-23T13:42:49.629,UNLOAD_COMPLETE,2,load_zone_26,0.0,6000.0,trip_id=2|trip_duration_s=320.06|trip_fuel_L=1.0273|trip_co2_kg=2.753201,4,20260523_134009
3711.607,2026-05-23T13:42:50.865,DEPART_DUMP_ZONE,2,load_zone_26,0.0,6000.0,session_fuel_L=2.4189|session_co2_kg=6.482789,4,20260523_134009
3782.507,2026-05-23T13:43:05.067,ARRIVE_LOAD_ZONE,3,load_zone_26,0.0,6000.0,,4,20260523_134009
3785.932,2026-05-23T13:43:05.721,LOAD_COMPLETE,3,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.4623,4,20260523_134009
3792.072,2026-05-23T13:43:06.946,DEPART_LOAD_ZONE,3,dump_zone_3,1000.0,unlimited,session_fuel_L=2.6724|session_co2_kg=7.162179,4,20260523_134009
3895.147,2026-05-23T13:43:27.563,ARRIVE_LOAD_ZONE,2,load_zone_26,0.0,5000.0,,4,20260523_134009
3898.692,2026-05-23T13:43:28.274,LOAD_COMPLETE,2,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.6066,4,20260523_134009
3904.137,2026-05-23T13:43:29.380,DEPART_LOAD_ZONE,2,dump_zone_3,1000.0,unlimited,session_fuel_L=3.0233|session_co2_kg=8.102467,4,20260523_134009
3952.757,2026-05-23T13:43:39.105,ARRIVE_DUMP_ZONE,3,dump_zone_3,1000.0,unlimited,,4,20260523_134009
3956.382,2026-05-23T13:43:39.860,UNLOAD_COMPLETE,3,load_zone_26,0.0,4000.0,trip_id=3|trip_duration_s=315.77|trip_fuel_L=1.0142|trip_co2_kg=2.718125,4,20260523_134009
3962.707,2026-05-23T13:43:41.082,DEPART_DUMP_ZONE,3,load_zone_26,0.0,4000.0,session_fuel_L=3.2247|session_co2_kg=8.642347,4,20260523_134009
4062.312,2026-05-23T13:44:01.006,ARRIVE_DUMP_ZONE,2,dump_zone_3,1000.0,unlimited,,4,20260523_134009
4065.657,2026-05-23T13:44:01.669,UNLOAD_COMPLETE,2,load_zone_26,0.0,4000.0,trip_id=3|trip_duration_s=360.28|trip_fuel_L=1.1469|trip_co2_kg=3.073819,4,20260523_134009
4071.932,2026-05-23T13:44:02.915,DEPART_DUMP_ZONE,2,load_zone_26,0.0,4000.0,session_fuel_L=3.566|session_co2_kg=9.556909,4,20260523_134009
4105.827,2026-05-23T13:44:09.738,ARRIVE_LOAD_ZONE,3,load_zone_26,0.0,4000.0,,4,20260523_134009
4109.162,2026-05-23T13:44:10.397,LOAD_COMPLETE,3,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.4835,4,20260523_134009
4114.722,2026-05-23T13:44:11.464,DEPART_LOAD_ZONE,3,dump_zone_3,1000.0,unlimited,session_fuel_L=3.7061|session_co2_kg=9.932444,4,20260523_134009
4207.332,2026-05-23T13:44:30.005,ARRIVE_LOAD_ZONE,2,load_zone_26,0.0,3000.0,,4,20260523_134009
4210.782,2026-05-23T13:44:30.673,LOAD_COMPLETE,2,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.4625,4,20260523_134009
4216.717,2026-05-23T13:44:31.879,DEPART_LOAD_ZONE,2,dump_zone_3,1000.0,unlimited,session_fuel_L=4.0277|session_co2_kg=10.794142,4,20260523_134009
4275.397,2026-05-23T13:44:43.624,ARRIVE_DUMP_ZONE,3,dump_zone_3,1000.0,unlimited,,4,20260523_134009
4278.737,2026-05-23T13:44:44.274,UNLOAD_COMPLETE,3,load_zone_26,0.0,2000.0,trip_id=4|trip_duration_s=322.35|trip_fuel_L=1.0327|trip_co2_kg=2.767561,4,20260523_134009
4285.042,2026-05-23T13:44:45.557,DEPART_DUMP_ZONE,3,load_zone_26,0.0,2000.0,session_fuel_L=4.2574|session_co2_kg=11.409749,4,20260523_134009
4369.012,2026-05-23T13:45:02.354,ARRIVE_DUMP_ZONE,2,dump_zone_3,1000.0,unlimited,,4,20260523_134009
4372.837,2026-05-23T13:45:03.140,UNLOAD_COMPLETE,2,load_zone_26,0.0,2000.0,trip_id=4|trip_duration_s=307.18|trip_fuel_L=0.9908|trip_co2_kg=2.655367,4,20260523_134009
4379.077,2026-05-23T13:45:04.364,DEPART_DUMP_ZONE,2,load_zone_26,0.0,2000.0,session_fuel_L=4.5567|session_co2_kg=12.212004,4,20260523_134009
4426.982,2026-05-23T13:45:13.934,ARRIVE_LOAD_ZONE,3,load_zone_26,0.0,2000.0,,4,20260523_134009
4430.342,2026-05-23T13:45:14.579,LOAD_COMPLETE,3,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.4805,4,20260523_134009
4436.062,2026-05-23T13:45:15.780,DEPART_LOAD_ZONE,3,dump_zone_3,1000.0,unlimited,session_fuel_L=4.7363|session_co2_kg=12.693318,4,20260523_134009
4525.142,2026-05-23T13:45:33.538,ARRIVE_LOAD_ZONE,2,load_zone_26,0.0,1000.0,,4,20260523_134009
4528.542,2026-05-23T13:45:34.234,LOAD_COMPLETE,2,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.4926,4,20260523_134009
4534.892,2026-05-23T13:45:35.513,DEPART_LOAD_ZONE,2,dump_zone_3,1000.0,unlimited,session_fuel_L=5.0499|session_co2_kg=13.533669,4,20260523_134009
4591.902,2026-05-23T13:45:46.954,ARRIVE_DUMP_ZONE,3,dump_zone_3,1000.0,unlimited,,4,20260523_134009
4595.762,2026-05-23T13:45:47.688,UNLOAD_COMPLETE,3,load_zone_29,0.0,10000.0,trip_id=5|trip_duration_s=317.03|trip_fuel_L=1.0162|trip_co2_kg=2.723468,4,20260523_134009
4601.947,2026-05-23T13:45:48.941,DEPART_DUMP_ZONE,3,load_zone_29,0.0,10000.0,session_fuel_L=5.2732|session_co2_kg=14.13222,4,20260523_134009
4691.467,2026-05-23T13:46:06.827,ARRIVE_DUMP_ZONE,2,dump_zone_3,1000.0,unlimited,,4,20260523_134009
4694.872,2026-05-23T13:46:07.537,UNLOAD_COMPLETE,2,load_zone_25,0.0,10000.0,trip_id=5|trip_duration_s=322.04|trip_fuel_L=1.0334|trip_co2_kg=2.769637,4,20260523_134009
4701.002,2026-05-23T13:46:08.721,DEPART_DUMP_ZONE,2,load_zone_25,0.0,10000.0,session_fuel_L=5.5898|session_co2_kg=14.980758,4,20260523_134009
4761.517,2026-05-23T13:46:20.854,ARRIVE_LOAD_ZONE,3,load_zone_29,0.0,10000.0,,4,20260523_134009
4765.072,2026-05-23T13:46:21.545,LOAD_COMPLETE,3,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.535,4,20260523_134009
4771.262,2026-05-23T13:46:22.774,DEPART_LOAD_ZONE,3,dump_zone_3,1000.0,unlimited,session_fuel_L=5.8084|session_co2_kg=15.566467,4,20260523_134009
4872.102,2026-05-23T13:46:42.957,ARRIVE_LOAD_ZONE,2,load_zone_25,0.0,10000.0,,4,20260523_134009
4875.327,2026-05-23T13:46:43.596,LOAD_COMPLETE,2,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.5725,4,20260523_134009
4881.197,2026-05-23T13:46:44.788,DEPART_LOAD_ZONE,2,dump_zone_3,1000.0,unlimited,session_fuel_L=6.1617|session_co2_kg=16.513446,4,20260523_134009
4935.612,2026-05-23T13:46:55.662,ARRIVE_DUMP_ZONE,3,dump_zone_3,1000.0,unlimited,,4,20260523_134009
4938.947,2026-05-23T13:46:56.321,UNLOAD_COMPLETE,3,load_zone_29,0.0,9000.0,trip_id=6|trip_duration_s=343.19|trip_fuel_L=1.1|trip_co2_kg=2.948095,4,20260523_134009
4945.247,2026-05-23T13:46:57.603,DEPART_DUMP_ZONE,3,load_zone_29,0.0,9000.0,session_fuel_L=6.3736|session_co2_kg=17.081259,4,20260523_134009
5078.802,2026-05-23T13:47:24.329,ARRIVE_DUMP_ZONE,2,dump_zone_3,1000.0,unlimited,,4,20260523_134009
5082.432,2026-05-23T13:47:25.034,UNLOAD_COMPLETE,2,load_zone_25,0.0,9000.0,trip_id=6|trip_duration_s=387.56|trip_fuel_L=1.2446|trip_co2_kg=3.335447,4,20260523_134009
5088.622,2026-05-23T13:47:26.247,DEPART_DUMP_ZONE,2,load_zone_25,0.0,9000.0,session_fuel_L=6.8346|session_co2_kg=18.31668,4,20260523_134009
5103.082,2026-05-23T13:47:29.164,ARRIVE_LOAD_ZONE,3,load_zone_29,0.0,9000.0,,4,20260523_134009
5106.427,2026-05-23T13:47:29.817,LOAD_COMPLETE,3,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.5306,4,20260523_134009
5112.097,2026-05-23T13:47:30.958,DEPART_LOAD_ZONE,3,dump_zone_3,1000.0,unlimited,session_fuel_L=6.9024|session_co2_kg=18.498546,4,20260523_134009
5263.767,2026-05-23T13:48:01.310,ARRIVE_LOAD_ZONE,2,load_zone_25,0.0,9000.0,,4,20260523_134009
5267.262,2026-05-23T13:48:02.009,LOAD_COMPLETE,2,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.5848,4,20260523_134009
5272.992,2026-05-23T13:48:03.150,DEPART_LOAD_ZONE,2,dump_zone_3,1000.0,unlimited,session_fuel_L=7.4181|session_co2_kg=19.880571,4,20260523_134009
5280.772,2026-05-23T13:48:04.701,ARRIVE_DUMP_ZONE,3,dump_zone_3,1000.0,unlimited,,4,20260523_134009
5284.457,2026-05-23T13:48:05.446,UNLOAD_COMPLETE,3,load_zone_29,0.0,8000.0,trip_id=7|trip_duration_s=345.51|trip_fuel_L=1.1076|trip_co2_kg=2.968329,4,20260523_134009
5290.587,2026-05-23T13:48:06.677,DEPART_DUMP_ZONE,3,load_zone_29,0.0,8000.0,session_fuel_L=7.4807|session_co2_kg=20.048217,4,20260523_134009
5445.357,2026-05-23T13:48:37.627,ARRIVE_LOAD_ZONE,3,load_zone_29,0.0,8000.0,,4,20260523_134009
5448.942,2026-05-23T13:48:38.320,LOAD_COMPLETE,3,dump_zone_3,1000.0,unlimited,trip_fuel_so_far_L=0.5212,4,20260523_134009
5455.157,2026-05-23T13:48:39.567,DEPART_LOAD_ZONE,3,dump_zone_3,1000.0,unlimited,session_fuel_L=8.0023|session_co2_kg=21.446222,4,20260523_134009
5461.972,2026-05-23T13:48:40.947,ARRIVE_DUMP_ZONE,2,dump_zone_3,1000.0,unlimited,,4,20260523_134009
5465.277,2026-05-23T13:48:41.594,UNLOAD_COMPLETE,2,load_zone_25,0.0,8000.0,trip_id=7|trip_duration_s=382.85|trip_fuel_L=1.2265|trip_co2_kg=3.287026,4,20260523_134009
5471.537,2026-05-23T13:48:42.859,DEPART_DUMP_ZONE,2,load_zone_25,0.0,8000.0,session_fuel_L=8.0613|session_co2_kg=21.604292,4,20260523_134009
5623.857,2026-05-23T13:49:13.315,ARRIVE_DUMP_ZONE,3,dump_zone_3,1000.0,unlimited,,4,20260523_134009
5627.707,2026-05-23T13:49:14.084,UNLOAD_COMPLETE,3,load_zone_29,0.0,7000.0,trip_id=8|trip_duration_s=343.25|trip_fuel_L=1.1016|trip_co2_kg=2.952369,4,20260523_134009
5634.057,2026-05-23T13:49:15.356,DEPART_DUMP_ZONE,3,load_zone_29,0.0,7000.0,session_fuel_L=8.5829|session_co2_kg=23.002362,4,20260523_134009
5640.152,2026-05-23T13:49:16.588,ARRIVE_LOAD_ZONE,2,load_zone_25,0.0,8000.0,,4,20260523_134009
